tour,year,uk_tournament_id,location,tournament_name,series,surface,best_of,is_outdoor,start_date,end_date,num_matches,source_event_key,num_rounds,num_awarded_matches,num_completed_matches,num_disqualified_matches,num_retired_matches,num_walkover_matches,num_players,champion,runner_up,champion_avg_rank,champion_avg_odds,location_tournament_key
atp,2012,56,Beijing,China Open,atp_500,hard,3,True,2012-10-01,2012-10-07,31,2012_56_beijing_china_open,5,0,27,0,3,1,32,Djokovic N.,Tsonga J.W.,2.0,1.054,beijing_china_open
atp,2012,57,Tokyo,Rakuten Japan Open Tennis Championships,atp_500,hard,3,True,2012-10-01,2012-10-07,31,2012_57_tokyo_rakuten_japan_open_tennis_championships,5,0,30,0,1,0,32,Nishikori K.,Raonic M.,17.0,1.904,tokyo_rakuten_japan_open_tennis_championships
atp,2012,58,Shanghai,Shanghai Masters,masters_1000,hard,3,True,2012-10-07,2012-10-14,55,2012_58_shanghai_shanghai_masters,6,0,54,0,0,1,56,Djokovic N.,Murray A.,2.0,1.162,shanghai_shanghai_masters
atp,2012,59,Moscow,Kremlin Cup,atp_250,hard,3,False,2012-10-15,2012-10-21,27,2012_59_moscow_kremlin_cup,5,0,27,0,0,0,28,Seppi A.,Bellucci T.,25.0,1.335,moscow_kremlin_cup
atp,2012,60,Stockholm,Stockholm Open,atp_250,hard,3,False,2012-10-15,2012-10-21,27,2012_60_stockholm_stockholm_open,5,0,25,0,2,0,28,Berdych T.,Tsonga J.W.,6.0,1.2825,stockholm_stockholm_open
atp,2012,61,Vienna,Erste Bank Open,atp_250,hard,3,False,2012-10-15,2012-10-21,27,2012_61_vienna_erste_bank_open,5,0,25,0,2,0,28,Del Potro J.M.,Zemlja G.,8.0,1.0825,vienna_erste_bank_open
atp,2012,62,Basel,Swiss Indoors,atp_500,hard,3,False,2012-10-22,2012-10-28,31,2012_62_basel_swiss_indoors,5,0,31,0,0,0,32,Del Potro J.M.,Federer R.,8.0,1.656,basel_swiss_indoors
atp,2012,63,Valencia,Valencia Open 500,atp_500,hard,3,False,2012-10-21,2012-10-28,31,2012_63_valencia_valencia_open_500,5,0,29,0,2,0,32,Ferrer D.,Dolgopolov O.,5.0,1.184,valencia_valencia_open_500
atp,2012,64,Paris,BNP Paribas Masters,masters_1000,hard,3,False,2012-10-29,2012-11-04,47,2012_64_paris_bnp_paribas_masters,6,0,44,0,2,1,48,Ferrer D.,Janowicz J.,5.0,1.476,paris_bnp_paribas_masters
atp,2012,65,London,Masters Cup,tour_finals,hard,3,False,2012-11-05,2012-11-12,15,2012_65_london_masters_cup,3,0,15,0,0,0,8,Djokovic N.,Federer R.,1.0,1.416,london_masters_cup
atp,2013,1,Brisbane,Brisbane International,atp_250,hard,3,True,2012-12-31,2013-01-06,27,2013_1_brisbane_brisbane_international,5,0,25,0,2,0,28,Murray A.,Dimitrov G.,3.0,1.1225,brisbane_brisbane_international
atp,2013,2,Chennai,Chennai Open,atp_250,hard,3,True,2012-12-31,2013-01-06,27,2013_2_chennai_chennai_open,5,0,27,0,0,0,28,Tipsarevic J.,Bautista R.,9.0,2.225,chennai_chennai_open
atp,2013,3,Doha,Qatar Exxon Mobil Open,atp_250,hard,3,True,2012-12-31,2013-01-05,31,2013_3_doha_qatar_exxon_mobil_open,5,0,31,0,0,0,32,Gasquet R.,Davydenko N.,10.0,1.44,doha_qatar_exxon_mobil_open
atp,2013,4,Auckland,Heineken Open,atp_250,hard,3,True,2013-01-07,2013-01-12,27,2013_4_auckland_heineken_open,5,0,26,0,1,0,28,Ferrer D.,Kohlschreiber P.,5.0,1.14,auckland_heineken_open
atp,2013,5,Sydney,Apia International,atp_250,hard,3,True,2013-01-07,2013-01-12,27,2013_5_sydney_apia_international,5,0,25,0,2,0,28,Tomic B.,Anderson K.,64.0,1.472,sydney_apia_international
atp,2013,6,Melbourne,Australian Open,grand_slam,hard,5,True,2013-01-14,2013-01-27,127,2013_6_melbourne_australian_open,7,0,123,0,4,0,128,Djokovic N.,Murray A.,1.0,1.1186,melbourne_australian_open
atp,2013,7,Montpellier,Open Sud de France,atp_250,hard,3,False,2013-02-05,2013-02-10,27,2013_7_montpellier_open_sud_de_france,5,0,25,0,2,0,28,Gasquet R.,Paire B.,10.0,1.3625,montpellier_open_sud_de_france
atp,2013,8,Vina del Mar,VTR Open,atp_250,clay,3,True,2013-02-04,2013-02-10,27,2013_8_vina_del_mar_vtr_open,5,0,26,0,0,1,28,Zeballos H.,Nadal R.,73.0,4.794,vina_del_mar_vtr_open
atp,2013,9,Zagreb,PBZ Zagreb Indoors,atp_250,hard,3,False,2013-02-05,2013-02-10,27,2013_9_zagreb_pbz_zagreb_indoors,5,0,25,0,2,0,28,Cilic M.,Melzer J.,12.0,1.2575,zagreb_pbz_zagreb_indoors
atp,2013,10,Rotterdam,ABN AMRO World Tennis Tournament,atp_500,hard,3,False,2013-02-11,2013-02-17,31,2013_10_rotterdam_abn_amro_world_tennis_tournament,5,0,28,0,3,0,32,Del Potro J.M.,Benneteau J.,7.0,1.194,rotterdam_abn_amro_world_tennis_tournament
atp,2013,11,San Jose,SAP Open,atp_250,hard,3,False,2013-02-12,2013-02-17,27,2013_11_san_jose_sap_open,5,0,27,0,0,0,28,Raonic M.,Haas T.,13.0,1.365,san_jose_sap_open
atp,2013,12,Sao Paulo,Brasil Open,atp_250,clay,3,False,2013-02-11,2013-02-17,27,2013_12_sao_paulo_brasil_open,5,0,25,0,2,0,28,Nadal R.,Nalbandian D.,5.0,1.1475,sao_paulo_brasil_open
atp,2013,13,Buenos Aires,Copa Claro,atp_250,clay,3,True,2013-02-18,2013-02-24,31,2013_13_buenos_aires_copa_claro,5,0,30,0,1,0,32,Ferrer D.,Wawrinka S.,4.0,1.114,buenos_aires_copa_claro
atp,2013,14,Marseille,Open 13,atp_250,hard,3,False,2013-02-18,2013-02-24,27,2013_14_marseille_open_13,5,0,27,0,0,0,28,Tsonga J.W.,Berdych T.,8.0,1.5475,marseille_open_13
atp,2013,15,Memphis,U.S. National Indoor Tennis Championships,atp_500,hard,3,False,2013-02-18,2013-02-24,31,2013_15_memphis_u_s_national_indoor_tennis_championships,5,0,28,0,2,1,32,Nishikori K.,Lopez F.,22.0,1.38,memphis_u_s_national_indoor_tennis_championships
atp,2013,16,Acapulco,Abierto Mexicano,atp_500,clay,3,True,2013-02-25,2013-03-03,31,2013_16_acapulco_abierto_mexicano,5,0,31,0,0,0,32,Nadal R.,Ferrer D.,5.0,1.14,acapulco_abierto_mexicano
atp,2013,17,Delray Beach,International Championships,atp_250,hard,3,True,2013-02-25,2013-03-03,31,2013_17_delray_beach_international_championships,5,0,28,0,3,0,32,Gulbis E.,Roger-Vasselin E.,109.0,1.602,delray_beach_international_championships
atp,2013,18,Dubai,Dubai Tennis Championships,atp_500,hard,3,True,2013-02-25,2013-03-02,31,2013_18_dubai_dubai_tennis_championships,5,0,30,0,1,0,32,Djokovic N.,Berdych T.,1.0,1.06,dubai_dubai_tennis_championships
atp,2013,19,Indian Wells,BNP Paribas Open,masters_1000,hard,3,True,2013-03-07,2013-03-17,95,2013_19_indian_wells_bnp_paribas_open,7,0,93,0,0,2,96,Nadal R.,Del Potro J.M.,5.0,1.405,indian_wells_bnp_paribas_open
atp,2013,20,Miami,Sony Ericsson Open,masters_1000,hard,3,True,2013-03-20,2013-03-31,95,2013_20_miami_sony_ericsson_open,7,0,87,0,6,2,96,Murray A.,Ferrer D.,3.0,1.1633,miami_sony_ericsson_open
atp,2013,21,Casablanca,Grand Prix Hassan II,atp_250,clay,3,True,2013-04-08,2013-04-14,27,2013_21_casablanca_grand_prix_hassan_ii,5,0,27,0,0,0,28,Robredo T.,Anderson K.,72.0,2.128,casablanca_grand_prix_hassan_ii
atp,2013,22,Houston,U.S. Men's Clay Court Championships,atp_250,clay,3,True,2013-04-08,2013-04-14,27,2013_22_houston_u_s_men_s_clay_court_championships,5,0,27,0,0,0,28,Isner J.,Almagro N.,23.0,2.096,houston_u_s_men_s_clay_court_championships
atp,2013,23,Monte Carlo,Monte Carlo Masters,masters_1000,clay,3,True,2013-04-14,2013-04-21,55,2013_23_monte_carlo_monte_carlo_masters,6,0,55,0,0,0,56,Djokovic N.,Nadal R.,1.0,1.432,monte_carlo_monte_carlo_masters
atp,2013,24,Barcelona,Open Banco Sabadell,atp_500,clay,3,True,2013-04-22,2013-04-28,47,2013_24_barcelona_open_banco_sabadell,6,0,46,0,0,1,48,Nadal R.,Almagro N.,5.0,1.04,barcelona_open_banco_sabadell
atp,2013,25,Bucharest,BRD Nastase Tiriac Trophy,atp_250,clay,3,True,2013-04-22,2013-04-28,27,2013_25_bucharest_brd_nastase_tiriac_trophy,5,0,26,0,1,0,28,Rosol L.,Garcia-Lopez G.,48.0,2.128,bucharest_brd_nastase_tiriac_trophy
atp,2013,26,Munich,BMW Open,atp_250,clay,3,True,2013-04-29,2013-05-05,27,2013_26_munich_bmw_open,5,0,27,0,0,0,28,Haas T.,Kohlschreiber P.,14.0,1.5075,munich_bmw_open
atp,2013,27,Oeiras,Portugal Open,atp_250,clay,3,True,2013-04-29,2013-05-05,27,2013_27_oeiras_portugal_open,5,0,26,0,1,0,28,Wawrinka S.,Ferrer D.,16.0,1.61,oeiras_portugal_open
atp,2013,28,Madrid,Mutua Madrid Open,masters_1000,clay,3,True,2013-05-05,2013-05-12,55,2013_28_madrid_mutua_madrid_open,6,0,53,0,2,0,56,Nadal R.,Wawrinka S.,5.0,1.06,madrid_mutua_madrid_open
atp,2013,29,Rome,Internazionali BNL d'Italia,masters_1000,clay,3,True,2013-05-12,2013-05-19,55,2013_29_rome_internazionali_bnl_d_italia,6,0,51,0,2,2,56,Nadal R.,Federer R.,5.0,1.126,rome_internazionali_bnl_d_italia
atp,2013,30,Dusseldorf,Power Horse Cup,atp_250,clay,3,True,2013-05-19,2013-05-25,27,2013_30_dusseldorf_power_horse_cup,5,0,26,0,0,1,28,Monaco J.,Nieminen J.,19.0,1.2,dusseldorf_power_horse_cup
atp,2013,31,Nice,Open de Nice Côte d’Azur,atp_250,clay,3,True,2013-05-19,2013-05-25,27,2013_31_nice_open_de_nice_c_te_d_azur,5,0,26,0,1,0,28,Montanes A.,Monfils G.,82.0,2.2725,nice_open_de_nice_c_te_d_azur
atp,2013,32,Paris,French Open,grand_slam,clay,5,True,2013-05-26,2013-06-09,127,2013_32_paris_french_open,7,0,120,0,6,1,128,Nadal R.,Ferrer D.,4.0,1.1214,paris_french_open
atp,2013,33,Halle,Gerry Weber Open,atp_250,grass,3,True,2013-06-10,2013-06-16,27,2013_33_halle_gerry_weber_open,5,0,27,0,0,0,28,Federer R.,Youzhny M.,3.0,1.1125,halle_gerry_weber_open
atp,2013,34,Queens Club,AEGON Championships,atp_250,grass,3,True,2013-06-10,2013-06-16,55,2013_34_queens_club_aegon_championships,6,0,54,0,0,1,56,Murray A.,Cilic M.,2.0,1.162,queens_club_aegon_championships
atp,2013,35,Eastbourne,AEGON International,atp_250,grass,3,True,2013-06-17,2013-06-22,27,2013_35_eastbourne_aegon_international,5,0,27,0,0,0,28,Lopez F.,Simon G.,39.0,1.594,eastbourne_aegon_international
atp,2013,36,'s-Hertogenbosch,Topshelf Open,atp_250,grass,3,True,2013-06-16,2013-06-22,31,2013_36_s_hertogenbosch_topshelf_open,5,0,30,0,1,0,32,Mahut N.,Wawrinka S.,240.0,1.982,s_hertogenbosch_topshelf_open
atp,2013,37,London,Wimbledon,grand_slam,grass,5,True,2013-06-24,2013-07-07,127,2013_37_london_wimbledon,7,0,117,0,8,2,128,Murray A.,Djokovic N.,2.0,1.2557,london_wimbledon
atp,2013,38,Bastad,SkiStar Swedish Open,atp_250,clay,3,True,2013-07-08,2013-07-14,27,2013_38_bastad_skistar_swedish_open,5,0,27,0,0,0,28,Berlocq C.,Verdasco F.,74.0,1.816,bastad_skistar_swedish_open
atp,2013,39,Newport,Hall of Fame Championships,atp_250,grass,3,True,2013-07-08,2013-07-14,31,2013_39_newport_hall_of_fame_championships,5,0,30,0,1,0,32,Mahut N.,Hewitt L.,127.0,1.354,newport_hall_of_fame_championships
atp,2013,40,Stuttgart,Mercedes Cup,atp_250,clay,3,True,2013-07-08,2013-07-14,27,2013_40_stuttgart_mercedes_cup,5,0,26,0,1,0,28,Fognini F.,Kohlschreiber P.,31.0,1.806,stuttgart_mercedes_cup
atp,2013,41,Bogota,Claro Open Colombia,atp_250,clay,3,True,2013-07-15,2013-07-21,27,2013_41_bogota_claro_open_colombia,5,0,26,0,1,0,28,Karlovic I.,Falla A.,155.0,2.082,bogota_claro_open_colombia
atp,2013,42,Hamburg,German Open Tennis Championships,atp_500,clay,3,True,2013-07-15,2013-07-21,47,2013_42_hamburg_german_open_tennis_championships,6,0,46,0,1,0,48,Fognini F.,Delbonis F.,25.0,1.728,hamburg_german_open_tennis_championships
atp,2013,43,Atlanta,BB&T Atlanta Open,atp_250,hard,3,True,2013-07-22,2013-07-28,27,2013_43_atlanta_bb_t_atlanta_open,5,0,25,0,2,0,28,Isner J.,Anderson K.,22.0,1.51,atlanta_bb_t_atlanta_open
atp,2013,44,Gstaad,Crédit Agricole Suisse Open Gstaad,atp_250,clay,3,True,2013-07-22,2013-07-28,27,2013_44_gstaad_cr_dit_agricole_suisse_open_gstaad,5,0,25,0,2,0,28,Youzhny M.,Haase R.,33.0,1.724,gstaad_cr_dit_agricole_suisse_open_gstaad
atp,2013,45,Umag,ATP Vegeta Croatia Open,atp_250,clay,3,True,2013-07-22,2013-07-28,27,2013_45_umag_atp_vegeta_croatia_open,5,0,25,0,2,0,28,Robredo T.,Fognini F.,28.0,1.618,umag_atp_vegeta_croatia_open
atp,2013,46,Kitzbuhel,Bet-At-Home Cup,atp_250,clay,3,True,2013-07-29,2013-08-03,27,2013_46_kitzbuhel_bet_at_home_cup,5,0,26,0,1,0,28,Granollers M.,Monaco J.,53.0,1.692,kitzbuhel_bet_at_home_cup
atp,2013,47,Washington,Citi Open,atp_500,hard,3,True,2013-07-29,2013-08-04,47,2013_47_washington_citi_open,6,0,47,0,0,0,48,Del Potro J.M.,Isner J.,7.0,1.224,washington_citi_open
atp,2013,48,Montreal,Rogers Masters,masters_1000,hard,3,True,2013-08-05,2013-08-11,55,2013_48_montreal_rogers_masters,6,0,52,0,3,0,56,Nadal R.,Raonic M.,4.0,1.474,montreal_rogers_masters
atp,2013,49,Cincinnati,Western & Southern Financial Group Masters,masters_1000,hard,3,True,2013-08-11,2013-08-18,55,2013_49_cincinnati_western_southern_financial_group_masters,6,0,53,0,2,0,56,Nadal R.,Isner J.,3.0,1.186,cincinnati_western_southern_financial_group_masters
atp,2013,50,Winston-Salem,Winston-Salem Open at Wake Forest University,atp_250,hard,3,True,2013-08-18,2013-08-24,47,2013_50_winston_salem_winston_salem_open_at_wake_forest_university,6,0,43,0,4,0,48,Melzer J.,Monfils G.,32.0,2.494,winston_salem_winston_salem_open_at_wake_forest_university
atp,2013,51,New York,US Open,grand_slam,hard,5,True,2013-08-26,2013-09-09,127,2013_51_new_york_us_open,7,0,122,0,5,0,128,Nadal R.,Djokovic N.,2.0,1.1229,new_york_us_open
atp,2013,52,Metz,Open de Moselle,atp_250,hard,3,False,2013-09-16,2013-09-22,27,2013_52_metz_open_de_moselle,5,0,25,0,2,0,28,Simon G.,Tsonga J.W.,16.0,1.8675,metz_open_de_moselle
atp,2013,53,St. Petersburg,St. Petersburg Open,atp_250,hard,3,False,2013-09-16,2013-09-22,31,2013_53_st_petersburg_st_petersburg_open,5,0,30,0,1,0,32,Gulbis E.,Garcia-Lopez G.,36.0,1.224,st_petersburg_st_petersburg_open
atp,2013,54,Bangkok,Thailand Open,atp_250,hard,3,False,2013-09-23,2013-09-29,27,2013_54_bangkok_thailand_open,5,0,26,0,1,0,28,Raonic M.,Berdych T.,11.0,1.755,bangkok_thailand_open
atp,2013,55,Kuala Lumpur,Malaysian Open,atp_250,hard,3,False,2013-09-23,2013-09-29,27,2013_55_kuala_lumpur_malaysian_open,5,0,26,0,1,0,28,Sousa J.,Benneteau J.,77.0,3.132,kuala_lumpur_malaysian_open
atp,2013,56,Beijing,China Open,atp_500,hard,3,True,2013-09-30,2013-10-06,31,2013_56_beijing_china_open,5,0,29,0,1,1,32,Djokovic N.,Nadal R.,1.0,1.186,beijing_china_open
atp,2013,57,Tokyo,Rakuten Japan Open Tennis Championships,atp_500,hard,3,True,2013-09-30,2013-10-06,31,2013_57_tokyo_rakuten_japan_open_tennis_championships,5,0,31,0,0,0,32,Del Potro J.M.,Raonic M.,7.0,1.296,tokyo_rakuten_japan_open_tennis_championships
atp,2013,58,Shanghai,Shanghai Masters,masters_1000,hard,3,True,2013-10-06,2013-10-13,55,2013_58_shanghai_shanghai_masters,6,0,52,0,2,1,56,Djokovic N.,Del Potro J.M.,2.0,1.138,shanghai_shanghai_masters
atp,2013,59,Moscow,Kremlin Cup,atp_250,hard,3,False,2013-10-14,2013-10-20,27,2013_59_moscow_kremlin_cup,5,0,25,0,2,0,28,Gasquet R.,Kukushkin M.,10.0,1.2025,moscow_kremlin_cup
atp,2013,60,Stockholm,Stockholm Open,atp_250,hard,3,False,2013-10-14,2013-10-20,27,2013_60_stockholm_stockholm_open,5,0,25,0,1,1,28,Dimitrov G.,Ferrer D.,28.0,1.556,stockholm_stockholm_open
atp,2013,61,Vienna,Erste Bank Open,atp_250,hard,3,False,2013-10-14,2013-10-20,27,2013_61_vienna_erste_bank_open,5,0,27,0,0,0,28,Haas T.,Haase R.,12.0,1.335,vienna_erste_bank_open
atp,2013,62,Basel,Swiss Indoors,atp_500,hard,3,False,2013-10-21,2013-10-27,31,2013_62_basel_swiss_indoors,5,0,30,0,1,0,32,Del Potro J.M.,Federer R.,5.0,1.192,basel_swiss_indoors
atp,2013,63,Valencia,Valencia Open 500,atp_500,hard,3,False,2013-10-21,2013-10-27,31,2013_63_valencia_valencia_open_500,5,0,29,0,2,0,32,Youzhny M.,Ferrer D.,21.0,2.02,valencia_valencia_open_500
atp,2013,64,Paris,BNP Paribas Masters,masters_1000,hard,3,False,2013-10-28,2013-11-03,47,2013_64_paris_bnp_paribas_masters,6,0,46,0,1,0,48,Djokovic N.,Ferrer D.,2.0,1.164,paris_bnp_paribas_masters
atp,2013,65,London,Masters Cup,tour_finals,hard,3,False,2013-11-04,2013-11-11,15,2013_65_london_masters_cup,3,0,15,0,0,0,8,Djokovic N.,Nadal R.,2.0,1.272,london_masters_cup
atp,2014,1,Brisbane,Brisbane International,atp_250,hard,3,True,2013-12-30,2014-01-05,27,2014_1_brisbane_brisbane_international,5,0,27,0,0,0,28,Hewitt L.,Federer R.,60.0,2.33,brisbane_brisbane_international
atp,2014,2,Chennai,Chennai Open,atp_250,hard,3,True,2013-12-30,2014-01-05,27,2014_2_chennai_chennai_open,5,0,21,0,5,1,28,Wawrinka S.,Roger-Vasselin E.,8.0,1.19,chennai_chennai_open
atp,2014,3,Doha,Qatar Exxon Mobil Open,atp_250,hard,3,True,2013-12-30,2014-01-04,31,2014_3_doha_qatar_exxon_mobil_open,5,0,31,0,0,0,32,Nadal R.,Monfils G.,1.0,1.142,doha_qatar_exxon_mobil_open
atp,2014,4,Auckland,Heineken Open,atp_250,hard,3,True,2014-01-06,2014-01-11,27,2014_4_auckland_heineken_open,5,0,27,0,0,0,28,Isner J.,Lu Y.H.,14.0,1.5825,auckland_heineken_open
atp,2014,5,Sydney,Apia International,atp_250,hard,3,True,2014-01-06,2014-01-11,27,2014_5_sydney_apia_international,5,0,26,0,1,0,28,Del Potro J.M.,Tomic B.,5.0,1.215,sydney_apia_international
atp,2014,6,Melbourne,Australian Open,grand_slam,hard,5,True,2014-01-13,2014-01-26,127,2014_6_melbourne_australian_open,7,0,117,0,9,1,128,Wawrinka S.,Nadal R.,8.0,2.7186,melbourne_australian_open
atp,2014,7,Montpellier,Open Sud de France,atp_250,hard,3,False,2014-02-03,2014-02-09,27,2014_7_montpellier_open_sud_de_france,5,0,25,0,2,0,28,Monfils G.,Gasquet R.,30.0,1.382,montpellier_open_sud_de_france
atp,2014,8,Vina del Mar,Royal Guard Open Chile,atp_250,clay,3,True,2014-02-03,2014-02-09,27,2014_8_vina_del_mar_royal_guard_open_chile,5,0,27,0,0,0,28,Fognini F.,Mayer L.,15.0,1.4,vina_del_mar_royal_guard_open_chile
atp,2014,9,Zagreb,PBZ Zagreb Indoors,atp_250,hard,3,False,2014-02-03,2014-02-09,27,2014_9_zagreb_pbz_zagreb_indoors,5,0,27,0,0,0,28,Cilic M.,Haas T.,37.0,1.26,zagreb_pbz_zagreb_indoors
atp,2014,10,Buenos Aires,Copa Claro,atp_250,clay,3,True,2014-02-10,2014-02-16,31,2014_10_buenos_aires_copa_claro,5,0,30,0,1,0,32,Ferrer D.,Fognini F.,5.0,1.174,buenos_aires_copa_claro
atp,2014,11,Memphis,U.S. National Indoor Tennis Championships,atp_250,hard,3,False,2014-02-10,2014-02-16,27,2014_11_memphis_u_s_national_indoor_tennis_championships,5,0,26,0,1,0,28,Nishikori K.,Karlovic I.,16.0,1.2025,memphis_u_s_national_indoor_tennis_championships
atp,2014,12,Rotterdam,ABN AMRO World Tennis Tournament,atp_500,hard,3,False,2014-02-10,2014-02-16,31,2014_12_rotterdam_abn_amro_world_tennis_tournament,5,0,31,0,0,0,32,Berdych T.,Cilic M.,7.0,1.296,rotterdam_abn_amro_world_tennis_tournament
atp,2014,13,Delray Beach,Delray Beach Open,atp_250,hard,3,True,2014-02-17,2014-02-23,31,2014_13_delray_beach_delray_beach_open,5,0,26,0,5,0,32,Cilic M.,Anderson K.,29.0,1.264,delray_beach_delray_beach_open
atp,2014,14,Marseille,Open 13,atp_250,hard,3,False,2014-02-17,2014-02-23,27,2014_14_marseille_open_13,5,0,26,0,1,0,28,Gulbis E.,Tsonga J.W.,23.0,1.775,marseille_open_13
atp,2014,15,Rio de Janeiro,Rio Open,atp_500,clay,3,True,2014-02-17,2014-02-23,31,2014_15_rio_de_janeiro_rio_open,5,0,29,0,1,1,32,Nadal R.,Dolgopolov O.,1.0,1.044,rio_de_janeiro_rio_open
atp,2014,16,Acapulco,Abierto Mexicano,atp_500,hard,3,True,2014-02-24,2014-03-02,31,2014_16_acapulco_abierto_mexicano,5,0,30,0,1,0,32,Dimitrov G.,Anderson K.,22.0,1.692,acapulco_abierto_mexicano
atp,2014,17,Dubai,Dubai Tennis Championships,atp_500,hard,3,True,2014-02-24,2014-03-01,31,2014_17_dubai_dubai_tennis_championships,5,0,28,0,1,2,32,Federer R.,Berdych T.,8.0,1.8,dubai_dubai_tennis_championships
atp,2014,18,Sao Paulo,Brasil Open,atp_250,clay,3,False,2014-02-24,2014-03-02,27,2014_18_sao_paulo_brasil_open,5,0,25,0,2,0,28,Delbonis F.,Lorenzi P.,61.0,1.866,sao_paulo_brasil_open
atp,2014,19,Indian Wells,BNP Paribas Open,masters_1000,hard,3,True,2014-03-06,2014-03-16,95,2014_19_indian_wells_bnp_paribas_open,7,0,93,0,2,0,96,Djokovic N.,Federer R.,2.0,1.1583,indian_wells_bnp_paribas_open
atp,2014,20,Miami,Sony Ericsson Open,masters_1000,hard,3,True,2014-03-19,2014-03-30,95,2014_20_miami_sony_ericsson_open,7,0,91,0,1,3,96,Djokovic N.,Nadal R.,2.0,1.1967,miami_sony_ericsson_open
atp,2014,21,Casablanca,Grand Prix Hassan II,atp_250,clay,3,True,2014-04-07,2014-04-13,27,2014_21_casablanca_grand_prix_hassan_ii,5,0,26,0,1,0,28,Garcia-Lopez G.,Granollers M.,53.0,1.948,casablanca_grand_prix_hassan_ii
atp,2014,22,Houston,U.S. Men's Clay Court Championships,atp_250,clay,3,True,2014-04-07,2014-04-13,27,2014_22_houston_u_s_men_s_clay_court_championships,5,0,25,0,1,1,28,Verdasco F.,Almagro N.,29.0,1.6875,houston_u_s_men_s_clay_court_championships
atp,2014,23,Monte Carlo,Monte Carlo Masters,masters_1000,clay,3,True,2014-04-13,2014-04-20,55,2014_23_monte_carlo_monte_carlo_masters,6,0,54,0,0,1,56,Wawrinka S.,Federer R.,3.0,1.694,monte_carlo_monte_carlo_masters
atp,2014,24,Barcelona,Open Banco Sabadell,atp_500,clay,3,True,2014-04-21,2014-04-27,47,2014_24_barcelona_open_banco_sabadell,6,0,44,0,3,0,48,Nishikori K.,Giraldo S.,17.0,1.49,barcelona_open_banco_sabadell
atp,2014,25,Bucharest,BRD Nastase Tiriac Trophy,atp_250,clay,3,True,2014-04-21,2014-04-27,27,2014_25_bucharest_brd_nastase_tiriac_trophy,5,0,26,0,1,0,28,Dimitrov G.,Rosol L.,16.0,1.32,bucharest_brd_nastase_tiriac_trophy
atp,2014,26,Munich,BMW Open,atp_250,clay,3,True,2014-04-28,2014-05-04,27,2014_26_munich_bmw_open,5,0,26,0,1,0,28,Klizan M.,Fognini F.,111.0,2.116,munich_bmw_open
atp,2014,27,Oeiras,Portugal Open,atp_250,clay,3,True,2014-04-28,2014-05-04,27,2014_27_oeiras_portugal_open,5,0,27,0,0,0,28,Berlocq C.,Berdych T.,62.0,2.442,oeiras_portugal_open
atp,2014,28,Madrid,Mutua Madrid Open,masters_1000,clay,3,True,2014-05-04,2014-05-11,55,2014_28_madrid_mutua_madrid_open,6,0,52,0,2,1,56,Nadal R.,Nishikori K.,1.0,1.07,madrid_mutua_madrid_open
atp,2014,29,Rome,Internazionali BNL d'Italia,masters_1000,clay,3,True,2014-05-11,2014-05-18,55,2014_29_rome_internazionali_bnl_d_italia,6,0,51,0,4,0,56,Djokovic N.,Nadal R.,2.0,1.346,rome_internazionali_bnl_d_italia
atp,2014,30,Dusseldorf,Dusseldorf Open,atp_250,clay,3,True,2014-05-18,2014-05-24,27,2014_30_dusseldorf_dusseldorf_open,5,0,27,0,0,0,28,Kohlschreiber P.,Karlovic I.,29.0,1.3025,dusseldorf_dusseldorf_open
atp,2014,31,Nice,Open de Nice Côte d’Azur,atp_250,clay,3,True,2014-05-18,2014-05-24,27,2014_31_nice_open_de_nice_c_te_d_azur,5,0,27,0,0,0,28,Gulbis E.,Delbonis F.,19.0,1.3525,nice_open_de_nice_c_te_d_azur
atp,2014,32,Paris,French Open,grand_slam,clay,5,True,2014-05-25,2014-06-08,127,2014_32_paris_french_open,7,0,122,0,5,0,128,Nadal R.,Djokovic N.,1.0,1.1486,paris_french_open
atp,2014,33,Halle,Gerry Weber Open,atp_250,grass,3,True,2014-06-09,2014-06-15,27,2014_33_halle_gerry_weber_open,5,0,25,0,0,2,28,Federer R.,Falla A.,4.0,1.165,halle_gerry_weber_open
atp,2014,34,Queens Club,AEGON Championships,atp_250,grass,3,True,2014-06-09,2014-06-15,55,2014_34_queens_club_aegon_championships,6,0,52,0,2,1,56,Dimitrov G.,Lopez F.,13.0,1.5,queens_club_aegon_championships
atp,2014,35,Eastbourne,AEGON International,atp_250,grass,3,True,2014-06-16,2014-06-21,27,2014_35_eastbourne_aegon_international,5,0,25,0,2,0,28,Lopez F.,Gasquet R.,25.0,1.705,eastbourne_aegon_international
atp,2014,36,'s-Hertogenbosch,Topshelf Open,atp_250,grass,3,True,2014-06-15,2014-06-21,31,2014_36_s_hertogenbosch_topshelf_open,5,0,29,0,1,1,32,Bautista R.,Becker B.,28.0,1.504,s_hertogenbosch_topshelf_open
atp,2014,37,London,Wimbledon,grand_slam,grass,5,True,2014-06-23,2014-07-06,127,2014_37_london_wimbledon,7,0,126,0,1,0,128,Djokovic N.,Federer R.,2.0,1.1614,london_wimbledon
