tour,year,tourney_id,tourney_number,tournament_name,tourney_level,surface,best_of,draw_size,start_date,end_date,num_matches,num_rounds,num_completed_matches,num_defaulted_matches,num_retired_matches,num_walkover_matches,num_players,champion,runner_up,champion_avg_rank
atp,2021,2021-9410,9410,Nur-Sultan,A,hard,3,32,2021-09-20,2021-09-20,27,5,26,0,1,0,28,Soon Woo Kwon,James Duckworth,82.0
atp,2021,2021-9426,9426,Antalya,A,hard,3,32,2021-01-05,2021-01-05,31,5,27,0,3,1,32,Alex De Minaur,Alexander Bublik,23.0
atp,2021,2021-9428,9428,Murray River Open,A,hard,3,64,2021-02-01,2021-02-01,55,6,53,0,1,1,56,Daniel Evans,Felix Auger Aliassime,33.0
atp,2021,2021-9460,9460,Singapore,A,hard,3,32,2021-02-22,2021-02-22,27,5,27,0,0,0,28,Alexei Popyrin,Alexander Bublik,114.0
atp,2021,2021-9462,9462,Marbella,A,clay,3,32,2021-04-05,2021-04-05,27,5,27,0,0,0,28,Pablo Carreno Busta,Jaume Munar,15.0
atp,2021,2021-9481,9481,Cagliari,A,clay,3,32,2021-04-05,2021-04-05,27,5,27,0,0,0,28,Lorenzo Sonego,Laslo Djere,34.0
atp,2021,2021-9510,9510,Parma,A,clay,3,32,2021-05-24,2021-05-24,27,5,26,0,1,0,28,Sebastian Korda,Marco Cecchinato,63.0
atp,2021,2021-9512,9512,Belgrade 2,A,clay,3,32,2021-05-24,2021-05-24,27,5,26,0,0,1,28,Novak Djokovic,Alex Molcan,1.0
atp,2021,2021-9569,9569,San Diego,A,hard,3,32,2021-09-27,2021-09-27,27,5,27,0,0,0,28,Casper Ruud,Cameron Norrie,10.0
atp,2021,2021-M-DC-2021-FLS-A-M-ESP-ECU-01,M-DC-2021-FLS-A-M-ESP-ECU-01,Davis Cup Finals RR: ESP vs ECU,D,hard,3,2,2021-11-26,2021-11-26,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-A-M-ESP-RTF-01,M-DC-2021-FLS-A-M-ESP-RTF-01,Davis Cup Finals RR: ESP vs RTF,D,hard,3,2,2021-11-28,2021-11-28,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-A-M-RTF-ECU-01,M-DC-2021-FLS-A-M-RTF-ECU-01,Davis Cup Finals RR: RTF vs ECU,D,hard,3,2,2021-11-27,2021-11-27,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-B-M-CAN-KAZ-01,M-DC-2021-FLS-B-M-CAN-KAZ-01,Davis Cup Finals RR: CAN vs KAZ,D,hard,3,2,2021-11-28,2021-11-28,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-B-M-CAN-SWE-01,M-DC-2021-FLS-B-M-CAN-SWE-01,Davis Cup Finals RR: CAN vs SWE,D,hard,3,2,2021-11-25,2021-11-25,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-B-M-KAZ-SWE-01,M-DC-2021-FLS-B-M-KAZ-SWE-01,Davis Cup Finals RR: KAZ vs SWE,D,hard,3,2,2021-11-27,2021-11-27,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-C-M-FRA-CZE-01,M-DC-2021-FLS-C-M-FRA-CZE-01,Davis Cup Finals RR: FRA vs CZE,D,hard,3,2,2021-11-25,2021-11-25,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-C-M-FRA-GBR-01,M-DC-2021-FLS-C-M-FRA-GBR-01,Davis Cup Finals RR: FRA vs GBR,D,hard,3,2,2021-11-27,2021-11-27,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-C-M-GBR-CZE-01,M-DC-2021-FLS-C-M-GBR-CZE-01,Davis Cup Finals RR: GBR vs CZE,D,hard,3,2,2021-11-28,2021-11-28,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-D-M-AUS-HUN-01,M-DC-2021-FLS-D-M-AUS-HUN-01,Davis Cup Finals RR: AUS vs HUN,D,hard,3,2,2021-11-27,2021-11-27,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-D-M-CRO-AUS-01,M-DC-2021-FLS-D-M-CRO-AUS-01,Davis Cup Finals RR: CRO vs AUS,D,hard,3,2,2021-11-25,2021-11-25,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-D-M-CRO-HUN-01,M-DC-2021-FLS-D-M-CRO-HUN-01,Davis Cup Finals RR: CRO vs HUN,D,hard,3,2,2021-11-28,2021-11-28,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-E-M-ITA-COL-01,M-DC-2021-FLS-E-M-ITA-COL-01,Davis Cup Finals RR: ITA vs COL,D,hard,3,2,2021-11-27,2021-11-27,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-E-M-USA-COL-01,M-DC-2021-FLS-E-M-USA-COL-01,Davis Cup Finals RR: USA vs COL,D,hard,3,2,2021-11-28,2021-11-28,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-E-M-USA-ITA-01,M-DC-2021-FLS-E-M-USA-ITA-01,Davis Cup Finals RR: USA vs ITA,D,hard,3,2,2021-11-26,2021-11-26,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-F-M-GER-AUT-01,M-DC-2021-FLS-F-M-GER-AUT-01,Davis Cup Finals RR: GER vs AUT,D,hard,3,2,2021-11-28,2021-11-28,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-F-M-SRB-AUT-01,M-DC-2021-FLS-F-M-SRB-AUT-01,Davis Cup Finals RR: SRB vs AUT,D,hard,3,2,2021-11-26,2021-11-26,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-F-M-SRB-GER-01,M-DC-2021-FLS-F-M-SRB-GER-01,Davis Cup Finals RR: SRB vs GER,D,hard,3,2,2021-11-27,2021-11-27,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-M-CRO-SRB-01,M-DC-2021-FLS-M-CRO-SRB-01,Davis Cup Finals SF: CRO vs SRB,D,hard,3,2,2021-12-03,2021-12-03,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-M-GBR-GER-01,M-DC-2021-FLS-M-GBR-GER-01,Davis Cup Finals QF: GBR vs GER,D,hard,3,2,2021-11-30,2021-11-30,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-M-ITA-CRO-01,M-DC-2021-FLS-M-ITA-CRO-01,Davis Cup Finals QF: ITA vs CRO,D,hard,3,2,2021-11-29,2021-11-29,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-M-RTF-CRO-01,M-DC-2021-FLS-M-RTF-CRO-01,Davis Cup Finals F: RTF vs CRO,D,hard,3,2,2021-12-05,2021-12-05,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-M-RTF-GER-01,M-DC-2021-FLS-M-RTF-GER-01,Davis Cup Finals SF: RTF vs GER,D,hard,3,2,2021-12-04,2021-12-04,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-M-RTF-SWE-01,M-DC-2021-FLS-M-RTF-SWE-01,Davis Cup Finals QF: RTF vs SWE,D,hard,3,2,2021-12-02,2021-12-02,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-FLS-M-SRB-KAZ-01,M-DC-2021-FLS-M-SRB-KAZ-01,Davis Cup Finals QF: SRB vs KAZ,D,hard,3,2,2021-12-01,2021-12-01,2,1,2,0,0,0,4,,,
atp,2021,2021-M-DC-2021-WG1-KOPO-UKR-NOR-01,M-DC-2021-WG1-KOPO-UKR-NOR-01,Davis Cup WG1 PO: UKR vs NOR,D,hard,3,4,2021-11-26,2021-11-26,3,1,3,0,0,0,5,,,
atp,2021,2021-M-DC-2021-WG1-M-ARG-BLR-01,M-DC-2021-WG1-M-ARG-BLR-01,Davis Cup WG1 R1: ARG vs BLR,D,clay,3,4,2021-09-18,2021-09-18,4,1,4,0,0,0,6,,,
atp,2021,2021-M-DC-2021-WG1-M-BEL-BOL-01,M-DC-2021-WG1-M-BEL-BOL-01,Davis Cup WG1 R1: BEL vs BOL,D,clay,3,4,2021-09-18,2021-09-18,4,1,4,0,0,0,5,,,
atp,2021,2021-M-DC-2021-WG1-M-BIH-PER-01,M-DC-2021-WG1-M-BIH-PER-01,Davis Cup WG1 R1: BIH vs PER,D,clay,3,4,2021-09-17,2021-09-17,4,1,4,0,0,0,5,,,
atp,2021,2021-M-DC-2021-WG1-M-BRA-LBN-01,M-DC-2021-WG1-M-BRA-LBN-01,Davis Cup WG1 R1: BRA vs LBN,D,clay,3,4,2021-09-18,2021-09-18,3,1,3,0,0,0,6,,,
atp,2021,2021-M-DC-2021-WG1-M-CHI-SVK-01,M-DC-2021-WG1-M-CHI-SVK-01,Davis Cup WG1 R1: CHI vs SVK,D,hard,3,4,2021-09-17,2021-09-17,3,1,3,0,0,0,4,,,
atp,2021,2021-M-DC-2021-WG1-M-IND-FIN-01,M-DC-2021-WG1-M-IND-FIN-01,Davis Cup WG1 R1: IND vs FIN,D,hard,3,4,2021-09-17,2021-09-17,3,1,3,0,0,0,5,,,
atp,2021,2021-M-DC-2021-WG1-M-ISR-UKR-01,M-DC-2021-WG1-M-ISR-UKR-01,Davis Cup WG1 R1: ISR vs UKR,D,hard,3,4,2021-03-05,2021-03-05,4,1,4,0,0,0,5,,,
atp,2021,2021-M-DC-2021-WG1-M-JPN-PAK-01,M-DC-2021-WG1-M-JPN-PAK-01,Davis Cup WG1 R1: JPN vs PAK,D,grass,3,4,2021-03-05,2021-03-05,3,1,3,0,0,0,6,,,
atp,2021,2021-M-DC-2021-WG1-M-KOR-NZL-01,M-DC-2021-WG1-M-KOR-NZL-01,Davis Cup WG1 R1: KOR vs NZL,D,grass,3,4,2021-09-17,2021-09-17,3,1,3,0,0,0,4,,,
atp,2021,2021-M-DC-2021-WG1-M-NED-URU-01,M-DC-2021-WG1-M-NED-URU-01,Davis Cup WG1 R1: NED vs URU,D,clay,3,4,2021-09-18,2021-09-18,3,1,3,0,0,0,6,,,
atp,2021,2021-M-DC-2021-WG1-M-POR-ROU-01,M-DC-2021-WG1-M-POR-ROU-01,Davis Cup WG1 R1: POR vs ROU,D,hard,3,4,2021-09-18,2021-09-18,3,1,3,0,0,0,4,,,
atp,2021,2021-M-DC-2021-WG1-M-UZB-NOR-01,M-DC-2021-WG1-M-UZB-NOR-01,Davis Cup WG1 R1: UZB vs NOR,D,hard,3,4,2021-09-17,2021-09-17,3,1,3,0,0,0,5,,,
atp,2021,2021-M-DC-2021-WG2-KOPO-TUN-ZIM-01,M-DC-2021-WG2-KOPO-TUN-ZIM-01,Davis Cup WG2 PO: TUN vs ZIM,D,clay,3,4,2021-11-26,2021-11-26,3,1,3,0,0,0,6,,,
atp,2021,2021-M-DC-2021-WG2-M-BAR-INA-01,M-DC-2021-WG2-M-BAR-INA-01,Davis Cup WG2 R1: BAR vs INA,D,hard,3,4,2021-09-17,2021-09-17,3,1,3,0,0,0,4,,,
atp,2021,2021-M-DC-2021-WG2-M-DOM-TUN-01,M-DC-2021-WG2-M-DOM-TUN-01,Davis Cup WG2 R1: DOM vs TUN,D,hard,3,4,2021-09-17,2021-09-17,4,1,3,0,1,0,5,,,
atp,2021,2021-M-DC-2021-WG2-M-LTU-GRE-01,M-DC-2021-WG2-M-LTU-GRE-01,Davis Cup WG2 R1: LTU vs GRE,D,hard,3,4,2021-09-18,2021-09-18,3,1,3,0,0,0,6,,,
atp,2021,2021-M-DC-2021-WG2-M-MEX-BUL-01,M-DC-2021-WG2-M-MEX-BUL-01,Davis Cup WG2 R1: MEX vs BUL,D,hard,3,4,2021-03-05,2021-03-05,3,1,3,0,0,0,4,,,
atp,2021,2021-M-DC-2021-WG2-M-POL-ESA-01,M-DC-2021-WG2-M-POL-ESA-01,Davis Cup WG2 R1: POL vs ESA,D,hard,3,4,2021-03-05,2021-03-05,3,1,3,0,0,0,5,,,
atp,2021,2021-M-DC-2021-WG2-M-RSA-VEN-01,M-DC-2021-WG2-M-RSA-VEN-01,Davis Cup WG2 R1: RSA vs VEN,D,hard,3,4,2021-09-18,2021-09-18,3,1,3,0,0,0,6,,,
atp,2021,2021-M-DC-2021-WG2-M-SLO-PAR-01,M-DC-2021-WG2-M-SLO-PAR-01,Davis Cup WG2 R1: SLO vs PAR,D,clay,3,4,2021-09-17,2021-09-17,3,1,3,0,0,0,6,,,
atp,2021,2021-M-DC-2021-WG2-M-SUI-EST-01,M-DC-2021-WG2-M-SUI-EST-01,Davis Cup WG2 R1: SUI vs EST,D,hard,3,4,2021-09-17,2021-09-17,4,1,4,0,0,0,7,,,
atp,2021,2021-M-DC-2021-WG2-M-THA-DEN-01,M-DC-2021-WG2-M-THA-DEN-01,Davis Cup WG2 R1: THA vs DEN,D,hard,3,4,2021-09-17,2021-09-17,4,1,4,0,0,0,5,,,
atp,2021,2021-M-DC-2021-WG2-M-TUR-LAT-01,M-DC-2021-WG2-M-TUR-LAT-01,Davis Cup WG2 R1: TUR vs LAT,D,hard,3,4,2021-09-18,2021-09-18,3,1,3,0,0,0,6,,,
atp,2022,2022-0308,0308,Munich,A,clay,3,32,2022-04-25,2022-04-25,27,5,25,0,2,0,28,Holger Rune,Botic Van De Zandschulp,70.0
atp,2022,2022-0311,0311,Queen's Club,A,grass,3,32,2022-06-13,2022-06-13,31,5,30,0,1,0,32,Matteo Berrettini,Filip Krajinovic,10.0
atp,2022,2022-0314,0314,Gstaad,A,clay,3,32,2022-07-18,2022-07-18,27,5,26,0,1,0,28,Casper Ruud,Matteo Berrettini,5.0
atp,2022,2022-0315,0315,Newport,A,grass,3,32,2022-07-11,2022-07-11,27,5,26,0,0,1,28,Maxime Cressy,Alexander Bublik,41.0
atp,2022,2022-0316,0316,Bastad,A,clay,3,32,2022-07-11,2022-07-11,27,5,26,0,1,0,28,Francisco Cerundolo,Sebastian Baez,39.0
atp,2022,2022-0319,0319,Kitzbuhel,A,clay,3,32,2022-07-25,2022-07-25,27,5,26,0,1,0,28,Roberto Bautista Agut,Filip Misolic,20.0
atp,2022,2022-0321,0321,Stuttgart,A,grass,3,32,2022-06-06,2022-06-06,27,5,25,0,1,1,28,Matteo Berrettini,Andy Murray,10.0
atp,2022,2022-0322,0322,Geneva,A,clay,3,32,2022-05-16,2022-05-16,27,5,26,0,1,0,28,Casper Ruud,Joao Sousa,8.0
atp,2022,2022-0328,0328,Basel,A,hard,3,32,2022-10-24,2022-10-24,31,5,31,0,0,0,32,Felix Auger Aliassime,Holger Rune,9.0
atp,2022,2022-0329,0329,Tokyo,A,hard,3,32,2022-10-03,2022-10-03,31,5,30,0,0,1,32,Taylor Fritz,Frances Tiafoe,11.0
atp,2022,2022-0337,0337,Vienna,A,hard,3,32,2022-10-24,2022-10-24,31,5,31,0,0,0,32,Daniil Medvedev,Denis Shapovalov,4.0
atp,2022,2022-0341,0341,Metz,A,hard,3,32,2022-09-19,2022-09-19,27,5,24,0,3,0,28,Lorenzo Sonego,Alexander Bublik,65.0
atp,2022,2022-0352,0352,Paris Masters,M,hard,3,64,2022-10-31,2022-10-31,55,6,54,0,1,0,56,Holger Rune,Novak Djokovic,18.0
atp,2022,2022-0360,0360,Marrakech,A,clay,3,32,2022-04-04,2022-04-04,31,5,29,0,2,0,32,David Goffin,Alex Molcan,74.0
atp,2022,2022-0375,0375,Montpellier,A,hard,3,32,2022-01-31,2022-01-31,27,5,26,0,1,0,28,Alexander Bublik,Alexander Zverev,35.0
atp,2022,2022-0403,0403,Miami Masters,M,hard,3,128,2022-03-21,2022-03-21,95,7,92,0,3,0,96,Carlos Alcaraz,Casper Ruud,16.0
atp,2022,2022-0404,0404,Indian Wells Masters,M,hard,3,128,2022-03-07,2022-03-07,95,7,93,0,0,2,96,Taylor Fritz,Rafael Nadal,20.0
atp,2022,2022-0407,0407,Rotterdam,A,hard,3,32,2022-02-07,2022-02-07,31,5,31,0,0,0,32,Felix Auger Aliassime,Stefanos Tsitsipas,9.0
atp,2022,2022-0410,0410,Monte Carlo Masters,M,clay,3,64,2022-04-11,2022-04-11,55,6,53,0,2,0,56,Stefanos Tsitsipas,Alejandro Davidovich Fokina,5.0
atp,2022,2022-0414,0414,Hamburg,A,clay,3,32,2022-07-18,2022-07-18,31,5,30,0,1,0,32,Lorenzo Musetti,Carlos Alcaraz,62.0
atp,2022,2022-0416,0416,Rome Masters,M,clay,3,64,2022-05-09,2022-05-09,55,6,55,0,0,0,56,Novak Djokovic,Stefanos Tsitsipas,1.0
atp,2022,2022-0418,0418,Washington,A,hard,3,64,2022-08-01,2022-08-01,47,6,45,0,2,0,48,Nick Kyrgios,Yoshihito Nishioka,63.0
atp,2022,2022-0421,0421,Canada Masters,M,hard,3,64,2022-08-08,2022-08-08,55,6,54,0,1,0,56,Pablo Carreno Busta,Hubert Hurkacz,23.0
atp,2022,2022-0422,0422,Cincinnati Masters,M,hard,3,64,2022-08-15,2022-08-15,55,6,54,0,1,0,56,Borna Coric,Stefanos Tsitsipas,152.0
atp,2022,2022-0424,0424,Dallas,A,hard,3,32,2022-02-07,2022-02-07,27,5,27,0,0,0,28,Reilly Opelka,Jenson Brooksby,23.0
atp,2022,2022-0425,0425,Barcelona,A,clay,3,64,2022-04-18,2022-04-18,47,6,46,0,1,0,48,Carlos Alcaraz,Pablo Carreno Busta,11.0
atp,2022,2022-0429,0429,Stockholm,A,hard,3,32,2022-10-17,2022-10-17,27,5,27,0,0,0,28,Holger Rune,Stefanos Tsitsipas,27.0
atp,2022,2022-0439,0439,Umag,A,clay,3,32,2022-07-25,2022-07-25,27,5,26,0,1,0,28,Jannik Sinner,Carlos Alcaraz,10.0
atp,2022,2022-0440,0440,s Hertogenbosch,A,grass,3,32,2022-06-06,2022-06-06,27,5,27,0,0,0,28,Tim Van Rijthoven,Daniil Medvedev,205.0
atp,2022,2022-0451,0451,Doha,A,hard,3,32,2022-02-14,2022-02-14,27,5,27,0,0,0,28,Roberto Bautista Agut,Nikoloz Basilashvili,16.0
atp,2022,2022-0495,0495,Dubai,A,hard,3,32,2022-02-21,2022-02-21,31,5,31,0,0,0,32,Andrey Rublev,Jiri Vesely,7.0
atp,2022,2022-0496,0496,Marseille,A,hard,3,32,2022-02-14,2022-02-14,27,5,27,0,0,0,28,Andrey Rublev,Felix Auger Aliassime,7.0
atp,2022,2022-0499,0499,Delray Beach,A,hard,3,32,2022-02-14,2022-02-14,27,5,27,0,0,0,28,Cameron Norrie,Reilly Opelka,13.0
atp,2022,2022-0500,0500,Halle,A,grass,3,32,2022-06-13,2022-06-13,31,5,29,0,2,0,32,Hubert Hurkacz,Daniil Medvedev,12.0
atp,2022,2022-0506,0506,Buenos Aires,A,clay,3,32,2022-02-07,2022-02-07,27,5,27,0,0,0,28,Casper Ruud,Diego Schwartzman,8.0
atp,2022,2022-0605,0605,Tour Finals,F,hard,3,8,2022-11-14,2022-11-14,15,3,15,0,0,0,8,Novak Djokovic,Casper Ruud,8.0
atp,2022,2022-0717,0717,Houston,A,clay,3,32,2022-04-04,2022-04-04,27,5,24,0,2,1,28,Reilly Opelka,John Isner,18.0
atp,2022,2022-0741,0741,Eastbourne,A,grass,3,32,2022-06-20,2022-06-20,27,5,26,0,1,0,28,Taylor Fritz,Maxime Cressy,14.0
atp,2022,2022-0807,0807,Acapulco,A,hard,3,32,2022-02-21,2022-02-21,31,5,28,0,2,1,32,Rafael Nadal,Cameron Norrie,5.0
atp,2022,2022-0891,0891,Pune,A,hard,3,32,2022-01-31,2022-01-31,27,5,27,0,0,0,28,Joao Sousa,Emil Ruusuvuori,137.0
atp,2022,2022-1536,1536,Madrid Masters,M,clay,3,64,2022-05-02,2022-05-02,55,6,53,0,1,1,56,Carlos Alcaraz,Alexander Zverev,9.0
atp,2022,2022-2805,2805,Florence,A,hard,3,32,2022-10-10,2022-10-10,27,5,26,0,1,0,28,Felix Auger Aliassime,J J Wolf,13.0
atp,2022,2022-2807,2807,Gijon,A,hard,3,32,2022-10-10,2022-10-10,27,5,25,0,2,0,28,Andrey Rublev,Sebastian Korda,9.0
atp,2022,2022-2809,2809,Naples,A,hard,3,32,2022-10-17,2022-10-17,27,5,26,0,1,0,28,Lorenzo Musetti,Matteo Berrettini,24.0
atp,2022,2022-4138,4138,Tel Aviv,A,hard,3,32,2022-09-26,2022-09-26,27,5,26,0,0,1,28,Novak Djokovic,Marin Cilic,7.0
atp,2022,2022-4140,4140,Seoul,A,hard,3,32,2022-09-26,2022-09-26,27,5,24,0,2,1,28,Yoshihito Nishioka,Denis Shapovalov,56.0
atp,2022,2022-5053,5053,Belgrade ,A,clay,3,32,2022-04-18,2022-04-18,27,5,26,0,0,1,28,Andrey Rublev,Novak Djokovic,8.0
atp,2022,2022-520,520,Roland Garros,G,clay,5,128,2022-05-23,2022-05-23,127,7,124,0,3,0,128,Rafael Nadal,Casper Ruud,5.0
atp,2022,2022-540,540,Wimbledon,G,grass,5,128,2022-06-27,2022-06-27,127,7,122,0,3,2,128,Novak Djokovic,Nick Kyrgios,3.0
atp,2022,2022-560,560,Us Open,G,hard,5,128,2022-08-29,2022-08-29,127,7,120,0,6,1,128,Carlos Alcaraz,Casper Ruud,4.0
atp,2022,2022-580,580,Australian Open,G,hard,5,128,2022-01-17,2022-01-17,127,7,125,0,1,1,128,Rafael Nadal,Daniil Medvedev,5.0
atp,2022,2022-6116,6116,Atlanta,A,hard,3,32,2022-07-25,2022-07-25,27,5,27,0,0,0,28,Alex De Minaur,Jenson Brooksby,30.0
atp,2022,2022-6242,6242,Winston-Salem,A,hard,3,64,2022-08-22,2022-08-22,47,6,45,0,2,0,48,Adrian Mannarino,Laslo Djere,65.0
atp,2022,2022-6932,6932,Rio de Janeiro,A,clay,3,32,2022-02-14,2022-02-14,27,5,27,0,0,0,28,Carlos Alcaraz,Diego Schwartzman,29.0
atp,2022,2022-7290,7290,Estoril,A,clay,3,32,2022-04-25,2022-04-25,27,5,26,0,1,0,28,Sebastian Baez,Frances Tiafoe,59.0
atp,2022,2022-7434,7434,Sofia,A,hard,3,32,2022-09-26,2022-09-26,27,5,26,0,1,0,28,Marc Andrea Huesler,Holger Rune,95.0
atp,2022,2022-7480,7480,Los Cabos,A,hard,3,32,2022-08-01,2022-08-01,27,5,26,0,1,0,28,Daniil Medvedev,Cameron Norrie,1.0
atp,2022,2022-7485,7485,Antwerp,A,hard,3,32,2022-10-17,2022-10-17,27,5,27,0,0,0,28,Felix Auger Aliassime,Sebastian Korda,10.0
atp,2022,2022-7694,7694,Lyon,A,clay,3,32,2022-05-16,2022-05-16,27,5,26,0,1,0,28,Cameron Norrie,Alex Molcan,11.0
atp,2022,2022-7696,7696,NextGen Finals,A,hard,5,8,2022-11-07,2022-11-07,15,3,15,0,0,0,8,Brandon Nakashima,Jiri Lehecka,49.0
atp,2022,2022-8888,8888,Atp Cup,A,hard,3,16,2022-01-03,2022-01-03,54,3,52,0,2,0,37,Felix Auger Aliassime,Roberto Bautista Agut,11.0
atp,2022,2022-8994,8994,Mallorca,A,grass,3,32,2022-06-20,2022-06-20,27,5,25,0,1,1,28,Stefanos Tsitsipas,Roberto Bautista Agut,6.0
atp,2022,2022-8996,8996,Santiago,A,clay,3,32,2022-02-21,2022-02-21,27,5,27,0,0,0,28,Pedro Martinez,Sebastian Baez,72.0
atp,2022,2022-8998,8998,Adelaide 1,A,hard,3,32,2022-01-03,2022-01-03,27,5,27,0,0,0,28,Gael Monfils,Karen Khachanov,21.0
atp,2022,2022-9158,9158,Cordoba,A,clay,3,32,2022-01-31,2022-01-31,27,5,26,0,1,0,28,Albert Ramos,Alejandro Tabilo,44.0
atp,2022,2022-9210,9210,Laver Cup,A,hard,3,8,2022-09-23,2022-09-23,8,1,8,0,0,0,12,,,
atp,2022,2022-9410,9410,Astana,A,hard,3,32,2022-10-03,2022-10-03,31,5,30,0,1,0,32,Novak Djokovic,Stefanos Tsitsipas,7.0
atp,2022,2022-9569,9569,San Diego,A,hard,3,32,2022-09-19,2022-09-19,27,5,26,0,1,0,28,Brandon Nakashima,Marcos Giron,69.0
atp,2022,2022-9663,9663,Sydney,A,hard,3,32,2022-01-10,2022-01-10,27,5,26,0,1,0,28,Aslan Karatsev,Andy Murray,20.0
atp,2022,2022-9665,9665,Melbourne,A,hard,3,32,2022-01-03,2022-01-03,27,5,25,0,1,1,28,Rafael Nadal,Maxime Cressy,6.0
atp,2022,2022-9667,9667,Adelaide 2,A,hard,3,32,2022-01-10,2022-01-10,27,5,26,0,1,0,28,Thanasi Kokkinakis,Arthur Rinderknech,145.0
atp,2022,2022-M-DC-2022-FLS-1-A-M-ARG-CRO-01,M-DC-2022-FLS-1-A-M-ARG-CRO-01,Davis Cup Finals RR: ARG vs CRO,D,hard,3,2,2022-09-17,2022-09-17,2,1,2,0,0,0,4,,,
atp,2022,2022-M-DC-2022-FLS-1-A-M-ARG-SWE-01,M-DC-2022-FLS-1-A-M-ARG-SWE-01,Davis Cup Finals RR: ARG vs SWE,D,hard,3,2,2022-09-13,2022-09-13,2,1,2,0,0,0,4,,,
atp,2022,2022-M-DC-2022-FLS-1-A-M-CRO-SWE-01,M-DC-2022-FLS-1-A-M-CRO-SWE-01,Davis Cup Finals RR: CRO vs SWE,D,hard,3,2,2022-09-15,2022-09-15,2,1,2,0,0,0,4,,,
atp,2022,2022-M-DC-2022-FLS-1-A-M-ITA-ARG-01,M-DC-2022-FLS-1-A-M-ITA-ARG-01,Davis Cup Finals RR: ITA vs ARG,D,hard,3,2,2022-09-16,2022-09-16,2,1,2,0,0,0,4,,,
atp,2022,2022-M-DC-2022-FLS-1-A-M-ITA-CRO-01,M-DC-2022-FLS-1-A-M-ITA-CRO-01,Davis Cup Finals RR: ITA vs CRO,D,hard,3,2,2022-09-14,2022-09-14,2,1,2,0,0,0,4,,,
atp,2022,2022-M-DC-2022-FLS-1-A-M-ITA-SWE-01,M-DC-2022-FLS-1-A-M-ITA-SWE-01,Davis Cup Finals RR: ITA vs SWE,D,hard,3,2,2022-09-18,2022-09-18,2,1,2,0,0,0,4,,,
atp,2022,2022-M-DC-2022-FLS-2-B-M-ESP-CAN-01,M-DC-2022-FLS-2-B-M-ESP-CAN-01,Davis Cup Finals RR: ESP vs CAN,D,hard,3,2,2022-09-16,2022-09-16,2,1,2,0,0,0,4,,,
atp,2022,2022-M-DC-2022-FLS-2-B-M-ESP-KOR-01,M-DC-2022-FLS-2-B-M-ESP-KOR-01,Davis Cup Finals RR: ESP vs KOR,D,hard,3,2,2022-09-18,2022-09-18,2,1,2,0,0,0,4,,,
atp,2022,2022-M-DC-2022-FLS-2-B-M-ESP-SRB-01,M-DC-2022-FLS-2-B-M-ESP-SRB-01,Davis Cup Finals RR: ESP vs SRB,D,hard,3,2,2022-09-14,2022-09-14,2,1,2,0,0,0,4,,,
atp,2022,2022-M-DC-2022-FLS-2-B-M-KOR-CAN-01,M-DC-2022-FLS-2-B-M-KOR-CAN-01,Davis Cup Finals RR: KOR vs CAN,D,hard,3,2,2022-09-13,2022-09-13,2,1,2,0,0,0,4,,,
atp,2022,2022-M-DC-2022-FLS-2-B-M-KOR-SRB-01,M-DC-2022-FLS-2-B-M-KOR-SRB-01,Davis Cup Finals RR: KOR vs SRB,D,hard,3,2,2022-09-15,2022-09-15,2,1,2,0,0,0,4,,,
atp,2022,2022-M-DC-2022-FLS-2-B-M-SRB-CAN-01,M-DC-2022-FLS-2-B-M-SRB-CAN-01,Davis Cup Finals RR: SRB vs CAN,D,hard,3,2,2022-09-17,2022-09-17,2,1,2,0,0,0,4,,,
